Wavelength; ‡Ì‡Î ¿—¬Œƒ 0; ‡Ì‡Î ¿—¬Œƒ 1; ‡Ì‡Î ¿—¬Œƒ 2
1584.072998;-51.102000;-52.344000;-51.094000
1584.079834;-51.082000;-52.362000;-51.090000
1584.086670;-51.080000;-52.400000;-51.080000
1584.093506;-51.082000;-52.488000;-51.082000
1584.100342;-51.114000;-52.538000;-51.082000
1584.107300;-51.088000;-52.580000;-51.096000
1584.114136;-51.058000;-52.626000;-51.118000
1584.120972;-51.060000;-52.640000;-51.134000
1584.127808;-51.076000;-52.636000;-51.124000
1584.134766;-51.058000;-52.610000;-51.114000
1584.141602;-51.082000;-52.574000;-51.120000
1584.148438;-51.102000;-52.554000;-51.098000
1584.155273;-51.086000;-52.540000;-51.086000
1584.162231;-51.086000;-52.486000;-51.078000
1584.169067;-51.092000;-52.472000;-51.050000
1584.175903;-51.056000;-52.476000;-51.024000
1584.182739;-51.058000;-52.478000;-50.996000
1584.189575;-51.056000;-52.474000;-50.972000
1584.196533;-51.038000;-52.476000;-50.942000
1584.203369;-51.050000;-52.484000;-50.934000
1584.210205;-51.100000;-52.488000;-50.944000
1584.217041;-51.124000;-52.462000;-50.956000
1584.223999;-51.132000;-52.474000;-50.974000
1584.230835;-51.152000;-52.492000;-51.000000
1584.237671;-51.166000;-52.510000;-51.036000
1584.244507;-51.158000;-52.514000;-51.048000
1584.251465;-51.156000;-52.560000;-51.080000
1584.258301;-51.158000;-52.590000;-51.098000
1584.265137;-51.136000;-52.622000;-51.120000
1584.271973;-51.098000;-52.664000;-51.118000
1584.278931;-51.054000;-52.736000;-51.128000
1584.285767;-51.026000;-52.740000;-51.108000
1584.292603;-51.012000;-52.712000;-51.082000
1584.299438;-51.038000;-52.692000;-51.072000
1584.306274;-51.044000;-52.696000;-51.062000
1584.313232;-51.036000;-52.644000;-51.028000
1584.320068;-51.006000;-52.640000;-50.992000
1584.326904;-51.022000;-52.662000;-50.970000
1584.333740;-51.008000;-52.672000;-50.954000
1584.340698;-51.016000;-52.650000;-50.956000
1584.347534;-51.044000;-52.608000;-50.970000
1584.354370;-51.060000;-52.572000;-51.008000
1584.361206;-51.038000;-52.558000;-51.012000
1584.368164;-51.024000;-52.538000;-51.026000
1584.375000;-51.016000;-52.504000;-51.020000
1584.381836;-51.008000;-52.516000;-51.000000
1584.388672;-51.022000;-52.492000;-50.972000
1584.395508;-51.024000;-52.458000;-50.968000
1584.402466;-51.016000;-52.442000;-50.948000
1584.409302;-51.012000;-52.440000;-50.948000
1584.416138;-51.008000;-52.440000;-50.928000
1584.422974;-51.010000;-52.470000;-50.940000
1584.429932;-51.024000;-52.532000;-50.942000
1584.436768;-51.048000;-52.574000;-50.948000
1584.443604;-51.058000;-52.622000;-50.972000
1584.450439;-51.020000;-52.664000;-50.996000
1584.457275;-51.040000;-52.726000;-51.024000
1584.464111;-51.040000;-52.760000;-51.054000
1584.470947;-51.068000;-52.804000;-51.066000
1584.477783;-51.080000;-52.820000;-51.062000
1584.484497;-51.118000;-52.818000;-51.056000
1584.491333;-51.084000;-52.768000;-51.042000
1584.498169;-51.076000;-52.712000;-51.002000
1584.505005;-51.026000;-52.652000;-50.980000
1584.511719;-51.006000;-52.580000;-50.962000
1584.518555;-51.030000;-52.552000;-50.952000
1584.525391;-51.040000;-52.516000;-50.942000
1584.532227;-51.034000;-52.498000;-50.948000
1584.538940;-51.028000;-52.464000;-50.972000
1584.545776;-51.000000;-52.484000;-50.984000
1584.552612;-50.976000;-52.456000;-51.006000
1584.559448;-50.988000;-52.458000;-51.022000
1584.566162;-51.064000;-52.468000;-51.026000
1584.572998;-51.110000;-52.476000;-51.016000
1584.579834;-51.146000;-52.462000;-51.000000
1584.586670;-51.144000;-52.476000;-50.998000
1584.593384;-51.152000;-52.498000;-50.972000
1584.600220;-51.096000;-52.486000;-50.956000
1584.607056;-51.076000;-52.488000;-50.960000
1584.613892;-51.096000;-52.530000;-50.920000
1584.620605;-51.112000;-52.558000;-50.938000
1584.627441;-51.106000;-52.594000;-50.958000
1584.634277;-51.106000;-52.662000;-50.988000
1584.641113;-51.120000;-52.698000;-50.988000
1584.647827;-51.114000;-52.712000;-51.048000
1584.654663;-51.124000;-52.738000;-51.026000
1584.661499;-51.098000;-52.756000;-51.044000
1584.668335;-51.104000;-52.768000;-51.044000
1584.675049;-51.106000;-52.836000;-51.062000
1584.681885;-51.086000;-52.902000;-51.082000
1584.688721;-51.084000;-52.944000;-51.100000
1584.695557;-51.090000;-52.990000;-51.086000
1584.702271;-51.088000;-53.018000;-51.094000
1584.709106;-51.056000;-52.996000;-51.068000
1584.715942;-51.026000;-53.012000;-51.066000
1584.722778;-51.034000;-53.004000;-51.038000
1584.729492;-51.054000;-52.962000;-51.012000
1584.736328;-51.052000;-52.914000;-50.992000
1584.743164;-51.066000;-52.926000;-50.988000
1584.750000;-51.084000;-52.908000;-50.940000
1584.756714;-51.026000;-52.902000;-50.918000
1584.763550;-51.016000;-52.934000;-50.924000
1584.770386;-51.004000;-52.978000;-50.892000
1584.777222;-51.006000;-52.974000;-50.878000
1584.783936;-51.004000;-52.986000;-50.874000
1584.790771;-51.046000;-53.020000;-50.884000
1584.797607;-51.062000;-53.040000;-50.868000
1584.804443;-51.062000;-53.044000;-50.874000
1584.811157;-51.088000;-53.058000;-50.878000
1584.817993;-51.098000;-53.056000;-50.872000
1584.824829;-51.110000;-52.996000;-50.870000
1584.831665;-51.100000;-52.964000;-50.876000
1584.838379;-51.122000;-52.948000;-50.878000
1584.845215;-51.100000;-52.922000;-50.884000
1584.852051;-51.122000;-52.922000;-50.898000
1584.858887;-51.150000;-52.932000;-50.914000
1584.865601;-51.158000;-52.898000;-50.928000
1584.872437;-51.162000;-52.852000;-50.960000
1584.879272;-51.156000;-52.838000;-50.988000
1584.886108;-51.142000;-52.768000;-51.026000
1584.892944;-51.112000;-52.724000;-51.040000
1584.899780;-51.122000;-52.696000;-51.042000
1584.906494;-51.136000;-52.680000;-51.038000
1584.913330;-51.142000;-52.644000;-51.040000
1584.920166;-51.144000;-52.644000;-51.030000
1584.927002;-51.124000;-52.650000;-51.044000
1584.933838;-51.126000;-52.684000;-51.070000
1584.940674;-51.116000;-52.706000;-51.082000
1584.947510;-51.102000;-52.742000;-51.092000
1584.954346;-51.126000;-52.762000;-51.094000
1584.961060;-51.136000;-52.810000;-51.096000
1584.967896;-51.132000;-52.852000;-51.096000
1584.974731;-51.116000;-52.886000;-51.096000
1584.981567;-51.140000;-52.926000;-51.086000
1584.988403;-51.116000;-52.982000;-51.082000
1584.995239;-51.150000;-53.004000;-51.068000
1585.002075;-51.122000;-52.998000;-51.042000
1585.008789;-51.108000;-53.040000;-51.022000
1585.015625;-51.096000;-53.074000;-50.992000
1585.022461;-51.088000;-53.084000;-50.970000
1585.029297;-51.064000;-53.082000;-50.962000
1585.036133;-51.072000;-53.060000;-50.956000
1585.042969;-51.084000;-53.000000;-50.956000
1585.049805;-51.112000;-52.916000;-50.962000
1585.056519;-51.120000;-52.838000;-50.966000
1585.063354;-51.140000;-52.762000;-50.956000
1585.070190;-51.160000;-52.726000;-50.948000
1585.077026;-51.206000;-52.652000;-50.918000
1585.083862;-51.142000;-52.614000;-50.914000
1585.090698;-51.136000;-52.574000;-50.902000
1585.097534;-51.120000;-52.556000;-50.902000
1585.104248;-51.104000;-52.518000;-50.900000
1585.111084;-51.086000;-52.538000;-50.904000
1585.117920;-51.086000;-52.552000;-50.942000
1585.124756;-51.092000;-52.570000;-50.940000
1585.131592;-51.084000;-52.590000;-50.942000
1585.138428;-51.090000;-52.658000;-50.956000
1585.145264;-51.096000;-52.698000;-50.984000
1585.152100;-51.130000;-52.732000;-50.966000
1585.158813;-51.138000;-52.754000;-50.978000
1585.165649;-51.220000;-52.754000;-50.948000
1585.172485;-51.230000;-52.728000;-50.954000
1585.179321;-51.222000;-52.748000;-50.956000
1585.186157;-51.234000;-52.748000;-50.966000
1585.192993;-51.230000;-52.750000;-50.970000
1585.199829;-51.168000;-52.764000;-51.022000
1585.206543;-51.204000;-52.788000;-51.038000
1585.213379;-51.204000;-52.768000;-51.050000
1585.220215;-51.254000;-52.788000;-51.022000
1585.227051;-51.266000;-52.796000;-51.048000
1585.233887;-51.268000;-52.794000;-51.054000
1585.240723;-51.250000;-52.790000;-51.056000
1585.247559;-51.260000;-52.818000;-51.080000
1585.254272;-51.160000;-52.838000;-51.128000
1585.261108;-51.146000;-52.858000;-51.136000
1585.267944;-51.086000;-52.916000;-51.212000
1585.274780;-51.092000;-52.934000;-51.232000
1585.281616;-51.088000;-52.956000;-51.240000
1585.288452;-51.110000;-52.944000;-51.246000
1585.295288;-51.108000;-52.968000;-51.266000
1585.302002;-51.160000;-52.976000;-51.244000
1585.308838;-51.148000;-52.986000;-51.242000
1585.315674;-51.212000;-52.986000;-51.228000
1585.322388;-51.206000;-52.976000;-51.216000
1585.329224;-51.170000;-52.960000;-51.174000
1585.336060;-51.154000;-52.940000;-51.150000
1585.342773;-51.150000;-52.912000;-51.114000
1585.349609;-51.110000;-52.864000;-51.100000
1585.356445;-51.132000;-52.826000;-51.070000
1585.363281;-51.164000;-52.778000;-51.048000
1585.369995;-51.166000;-52.712000;-51.040000
1585.376831;-51.200000;-52.654000;-51.040000
1585.383667;-51.200000;-52.602000;-51.040000
1585.390381;-51.160000;-52.566000;-51.050000
1585.397217;-51.158000;-52.538000;-51.056000
1585.404053;-51.218000;-52.474000;-51.052000
1585.410889;-51.222000;-52.448000;-51.048000
1585.417603;-51.224000;-52.426000;-51.026000
1585.424438;-51.224000;-52.404000;-51.030000
1585.431274;-51.220000;-52.362000;-51.026000
1585.437988;-51.200000;-52.366000;-51.012000
1585.444824;-51.170000;-52.344000;-51.008000
1585.451660;-51.154000;-52.340000;-51.012000
1585.458374;-51.206000;-52.344000;-50.994000
1585.465210;-51.202000;-52.366000;-50.982000
1585.472046;-51.202000;-52.374000;-50.980000
1585.478882;-51.206000;-52.388000;-50.978000
1585.485596;-51.224000;-52.408000;-50.984000
1585.492432;-51.154000;-52.392000;-50.988000
1585.499268;-51.150000;-52.430000;-50.998000
1585.505981;-51.110000;-52.488000;-51.020000
1585.512817;-51.112000;-52.548000;-51.026000
1585.519653;-51.126000;-52.616000;-51.024000
1585.526367;-51.162000;-52.718000;-51.006000
1585.533203;-51.148000;-52.756000;-50.992000
1585.540039;-51.170000;-52.810000;-50.986000
1585.546875;-51.142000;-52.854000;-50.994000
1585.553589;-51.124000;-52.880000;-50.978000
1585.560425;-51.076000;-52.866000;-50.992000
1585.567261;-51.100000;-52.872000;-50.984000
1585.573975;-51.090000;-52.838000;-51.008000
1585.580811;-51.110000;-52.804000;-50.998000
1585.587646;-51.116000;-52.792000;-51.016000
1585.594482;-51.126000;-52.792000;-51.026000
1585.601196;-51.120000;-52.780000;-51.064000
1585.608032;-51.158000;-52.774000;-51.044000
1585.614868;-51.168000;-52.764000;-51.066000
1585.621582;-51.214000;-52.740000;-51.066000
1585.628418;-51.212000;-52.726000;-51.090000
1585.635254;-51.168000;-52.722000;-51.080000
1585.641968;-51.202000;-52.736000;-51.090000
1585.648804;-51.174000;-52.726000;-51.096000
1585.655640;-51.134000;-52.720000;-51.114000
1585.662476;-51.156000;-52.698000;-51.098000
1585.669189;-51.144000;-52.664000;-51.094000
1585.676025;-51.056000;-52.622000;-51.136000
1585.682861;-51.060000;-52.572000;-51.112000
1585.689575;-51.086000;-52.504000;-51.082000
1585.696411;-51.096000;-52.446000;-51.082000
1585.703247;-51.120000;-52.402000;-51.090000
1585.709961;-51.214000;-52.350000;-51.034000
1585.716797;-51.156000;-52.324000;-51.040000
1585.723633;-51.104000;-52.304000;-51.054000
1585.730469;-51.102000;-52.270000;-51.058000
1585.737183;-51.122000;-52.248000;-51.062000
1585.744019;-51.126000;-52.240000;-51.068000
1585.750854;-51.152000;-52.238000;-51.096000
1585.757568;-51.214000;-52.254000;-51.092000
1585.764404;-51.220000;-52.296000;-51.100000
1585.771240;-51.210000;-52.312000;-51.104000
1585.778076;-51.158000;-52.304000;-51.096000
1585.784790;-51.170000;-52.324000;-51.086000
1585.791626;-51.204000;-52.324000;-51.096000
1585.798462;-51.168000;-52.318000;-51.078000
1585.805176;-51.204000;-52.320000;-51.072000
1585.812012;-51.270000;-52.364000;-51.070000
1585.818848;-51.276000;-52.364000;-51.048000
1585.825684;-51.270000;-52.386000;-51.036000
1585.832397;-51.266000;-52.420000;-51.040000
1585.839233;-51.244000;-52.448000;-51.028000
1585.846069;-51.218000;-52.460000;-51.024000
1585.852783;-51.214000;-52.482000;-51.040000
1585.859619;-51.250000;-52.502000;-51.050000
1585.866455;-51.272000;-52.516000;-51.054000
1585.873291;-51.296000;-52.546000;-51.076000
1585.880005;-51.286000;-52.544000;-51.106000
1585.886841;-51.270000;-52.546000;-51.110000
1585.893677;-51.254000;-52.524000;-51.136000
1585.900391;-51.230000;-52.486000;-51.148000
1585.907227;-51.206000;-52.432000;-51.156000
1585.914063;-51.228000;-52.400000;-51.156000
1585.920898;-51.234000;-52.390000;-51.154000
1585.927612;-51.208000;-52.392000;-51.138000
1585.934448;-51.216000;-52.376000;-51.128000
1585.941284;-51.218000;-52.380000;-51.134000
1585.947998;-51.150000;-52.382000;-51.136000
1585.954834;-51.140000;-52.366000;-51.150000
1585.961670;-51.134000;-52.372000;-51.150000
1585.968506;-51.110000;-52.390000;-51.148000
1585.975220;-51.112000;-52.414000;-51.126000
1585.982056;-51.220000;-52.440000;-51.044000
1585.988892;-51.212000;-52.476000;-51.024000
1585.995605;-51.172000;-52.516000;-51.008000
1586.002441;-51.166000;-52.576000;-51.008000
1586.009277;-51.156000;-52.622000;-51.006000
1586.016113;-51.096000;-52.684000;-51.064000
1586.022827;-51.108000;-52.742000;-51.058000
1586.029663;-51.146000;-52.780000;-51.064000
1586.036499;-51.160000;-52.796000;-51.058000
1586.043213;-51.156000;-52.824000;-51.056000
1586.050049;-51.150000;-52.880000;-51.062000
1586.056885;-51.144000;-52.894000;-51.068000
1586.063721;-51.154000;-52.922000;-51.054000
1586.070435;-51.206000;-52.964000;-51.062000
1586.077271;-51.214000;-53.000000;-51.064000
1586.084106;-51.164000;-52.962000;-51.092000
1586.090820;-51.210000;-52.976000;-51.066000
1586.097656;-51.224000;-52.988000;-51.080000
1586.104492;-51.238000;-52.948000;-51.082000
1586.111328;-51.238000;-52.946000;-51.090000
1586.118042;-51.258000;-52.968000;-51.078000
1586.124878;-51.218000;-52.940000;-51.092000
1586.131714;-51.158000;-52.876000;-51.080000
1586.138428;-51.140000;-52.860000;-51.082000
1586.145142;-51.170000;-52.796000;-51.106000
1586.151978;-51.172000;-52.738000;-51.112000
1586.158691;-51.216000;-52.726000;-51.136000
1586.165405;-51.216000;-52.754000;-51.162000
1586.172241;-51.150000;-52.756000;-51.164000
1586.178955;-51.118000;-52.792000;-51.164000
1586.185669;-51.126000;-52.808000;-51.150000
1586.192505;-51.154000;-52.804000;-51.164000
1586.199219;-51.210000;-52.808000;-51.150000
1586.205933;-51.260000;-52.816000;-51.150000
1586.212769;-51.296000;-52.824000;-51.110000
1586.219482;-51.336000;-52.858000;-51.094000
1586.226196;-51.348000;-52.876000;-51.066000
1586.233032;-51.336000;-52.878000;-51.050000
1586.239746;-51.328000;-52.888000;-51.014000
1586.246460;-51.306000;-52.912000;-51.028000
1586.253296;-51.280000;-52.908000;-51.028000
1586.260010;-51.270000;-52.902000;-51.024000
1586.266846;-51.290000;-52.874000;-51.030000
1586.273560;-51.316000;-52.854000;-51.054000
1586.280273;-51.316000;-52.794000;-51.050000
1586.287109;-51.316000;-52.782000;-51.044000
1586.293823;-51.296000;-52.780000;-51.068000
1586.300537;-51.274000;-52.768000;-51.082000
1586.307373;-51.254000;-52.752000;-51.086000
1586.314087;-51.258000;-52.746000;-51.110000
1586.320801;-51.254000;-52.726000;-51.132000
1586.327637;-51.254000;-52.712000;-51.124000
1586.334351;-51.250000;-52.726000;-51.128000
1586.341064;-51.254000;-52.720000;-51.106000
1586.347900;-51.228000;-52.718000;-51.092000
1586.354614;-51.202000;-52.698000;-51.098000
1586.361328;-51.154000;-52.696000;-51.068000
1586.368164;-51.138000;-52.700000;-51.062000
1586.374878;-51.124000;-52.708000;-51.084000
1586.381592;-51.148000;-52.696000;-51.080000
1586.388428;-51.208000;-52.718000;-51.054000
1586.395142;-51.216000;-52.724000;-51.072000
1586.401855;-51.226000;-52.728000;-51.062000
1586.408691;-51.214000;-52.738000;-51.076000
1586.415405;-51.200000;-52.740000;-51.076000
1586.422119;-51.164000;-52.704000;-51.098000
1586.428955;-51.210000;-52.670000;-51.118000
1586.435669;-51.154000;-52.626000;-51.110000
1586.442383;-51.174000;-52.568000;-51.110000
1586.449219;-51.204000;-52.560000;-51.120000
1586.455933;-51.222000;-52.566000;-51.122000
1586.462646;-51.234000;-52.558000;-51.110000
1586.469482;-51.286000;-52.548000;-51.126000
1586.476196;-51.298000;-52.554000;-51.110000
1586.482910;-51.294000;-52.526000;-51.090000
1586.489746;-51.260000;-52.524000;-51.100000
1586.496460;-51.272000;-52.492000;-51.098000
1586.503174;-51.286000;-52.470000;-51.084000
1586.510010;-51.294000;-52.472000;-51.082000
1586.516724;-51.326000;-52.504000;-51.082000
1586.523438;-51.350000;-52.502000;-51.042000
1586.530273;-51.340000;-52.540000;-51.024000
1586.536987;-51.352000;-52.616000;-51.028000
1586.543701;-51.358000;-52.658000;-51.040000
1586.550537;-51.388000;-52.658000;-51.048000
1586.557251;-51.396000;-52.682000;-51.054000
1586.564087;-51.406000;-52.684000;-51.062000
1586.570801;-51.402000;-52.670000;-51.062000
1586.577637;-51.396000;-52.670000;-51.058000
1586.584473;-51.346000;-52.686000;-51.070000
1586.591187;-51.340000;-52.684000;-51.100000
1586.598022;-51.332000;-52.696000;-51.136000
1586.604736;-51.286000;-52.706000;-51.162000
1586.611572;-51.262000;-52.706000;-51.164000
1586.618408;-51.270000;-52.722000;-51.164000
1586.625122;-51.296000;-52.740000;-51.152000
1586.631958;-51.308000;-52.780000;-51.136000
1586.638672;-51.322000;-52.796000;-51.136000
1586.645508;-51.318000;-52.846000;-51.164000
1586.652344;-51.340000;-52.888000;-51.168000
1586.659058;-51.308000;-52.906000;-51.174000
1586.665894;-51.296000;-52.904000;-51.202000
1586.672607;-51.336000;-52.898000;-51.214000
1586.679443;-51.382000;-52.890000;-51.212000
1586.686279;-51.388000;-52.866000;-51.216000
1586.692993;-51.388000;-52.864000;-51.212000
1586.699829;-51.382000;-52.854000;-51.208000
1586.706543;-51.354000;-52.874000;-51.152000
1586.713379;-51.336000;-52.884000;-51.126000
1586.720215;-51.312000;-52.888000;-51.132000
1586.726929;-51.354000;-52.908000;-51.134000
1586.733765;-51.366000;-52.946000;-51.124000
1586.740479;-51.374000;-52.968000;-51.146000
1586.747314;-51.390000;-52.944000;-51.122000
1586.754150;-51.394000;-52.954000;-51.092000
1586.760864;-51.378000;-52.932000;-51.078000
1586.767700;-51.374000;-52.894000;-51.066000
1586.774414;-51.370000;-52.850000;-51.044000
1586.781250;-51.346000;-52.822000;-51.052000
